"Year","PCryonics","KarmaScore","CryonicsStatus","Sequences","TimeonLW","Meetups","LessWrongUse","HPMOR"
2013,0.02,0,"No - and do not want to sign up for cryonics",50,20,FALSE,"I lurk but never registered an account",NA
2013,0.15,1,"No - and do not want to sign up for cryonics",50,20,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.99,0,"No - would like to sign up but haven't gotten around to it",75,120,FALSE,"I've registered an account but never posted",NA
2013,0.1,0,"No - still considering it",25,0.5,FALSE,"I lurk but never registered an account",NA
2013,0.9,13,"No - still considering it",50,0.71,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.6,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","No"
2013,0.8,NA,"No - and do not want to sign up for cryonics",25,60,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.18,549,"No - still considering it",NA,2,FALSE,"I've posted a comment but never a top-level post",NA
2013,NA,60,"No - and do not want to sign up for cryonics",50,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.5,2245,"No - would like to sign up but haven't gotten around to it",NA,20,TRUE,"I've posted in Main","Started it but haven't finished"
2013,0.2,0,"No - would like to sign up but haven't gotten around to it",NA,2,FALSE,"I lurk but never registered an account",NA
2013,0.05,1500,"No - still considering it",75,0,TRUE,"I've posted in Discussion but not Main",NA
2013,0.3,160,"No - still considering it",NA,0,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.2,0,"Never thought about it / don't understand",75,0,FALSE,"I lurk but never registered an account","No"
2013,0.4,12,"No - would like to sign up but haven't gotten around to it",50,40,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.3,30,"No - still considering it",NA,15,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.05,1417,"No - would like to sign up but haven't gotten around to it",NA,30,TRUE,"I've posted in Discussion but not Main","No"
2013,0.001,14,"Yes - signed up or just finishing up paperwork",25,0,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.05,1390,"No - still considering it",50,10,TRUE,"I've posted in Discussion but not Main",NA
2013,0.001,160,"No - would like to sign up but haven't gotten around to it",75,10,TRUE,"I've posted a comment but never a top-level post","No"
2013,1e-04,2100,"No - and do not want to sign up for cryonics",NA,10,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.15,0,"No - would like to sign up but haven't gotten around to it",75,3,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.02,NA,"No - would like to sign up but haven't gotten around to it",25,NA,FALSE,NA,"Yes, all of it"
2013,0,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account",NA
2013,1e-07,0,"No - and do not want to sign up for cryonics",50,15,FALSE,"I've registered an account but never posted",NA
2013,0.005,11000,"No - and do not want to sign up for cryonics",NA,10,TRUE,"I've posted in Main","Yes, all of it"
2013,0.003,0,"No - still considering it",25,40,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,NA,2,NA,50,5,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.2,395,"No - still considering it",NA,NA,TRUE,"I've posted a comment but never a top-level post",NA
2013,0.3,0,"Never thought about it / don't understand",NA,0,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.4,10,"No - still considering it",75,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.4,0,"No - would like to sign up but haven't gotten around to it",25,NA,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,NA,17,NA,50,NA,FALSE,"I've posted in Discussion but not Main","No"
2013,0.8,0,"No - still considering it",25,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.12,0,"Never thought about it / don't understand",NA,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.5,950,"No - and do not want to sign up for cryonics",NA,5,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.5,140,"No - still considering it",NA,NA,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.1,17,"No - would like to sign up but haven't gotten around to it",50,NA,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2013,NA,NA,NA,75,15,FALSE,"I've posted a comment but never a top-level post","No"
2013,0,NA,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,NA,NA,NA,NA,NA,FALSE,NA,"Started it but haven't finished"
2013,0.8,500,"Yes - signed up or just finishing up paperwork",NA,0,TRUE,"I've posted in Main",NA
2013,0.2,0,"No - would like to sign up but unavailable in my area",75,10,FALSE,"I lurk but never registered an account",NA
2013,0.05,0,"No - and do not want to sign up for cryonics",25,15,FALSE,"I lurk but never registered an account","No"
2013,0.005,70,"No - would like to sign up but unavailable in my area",75,30,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.02,0,"No - would like to sign up but unavailable in my area",25,0,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.01,135,"No - still considering it",NA,60,FALSE,"I've posted in Discussion but not Main","No"
2013,0.01,69,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.33,30,"No - would like to sign up but haven't gotten around to it",75,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.7,0,"No - would like to sign up but unavailable in my area",75,0.5,FALSE,"I've registered an account but never posted","No"
2013,0.05,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0,0,"No - and do not want to sign up for cryonics",50,0,TRUE,"I lurk but never registered an account","No"
2013,0.8,0,"No - still considering it",75,5,TRUE,"I've registered an account but never posted","No"
2013,0.05,50,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.2,90,"No - would like to sign up but haven't gotten around to it",50,30,TRUE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0.25,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.01,400,"No - and do not want to sign up for cryonics",NA,10,FALSE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0.1,21,"No - still considering it",NA,5,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.4,14,"No - and do not want to sign up for cryonics",75,5,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.005,2000,"No - would like to sign up but unavailable in my area",75,30,FALSE,"I've posted in Main",NA
2013,0.01,NA,"No - and do not want to sign up for cryonics",50,NA,FALSE,"I lurk but never registered an account",NA
2013,0.02,5,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account",NA
2013,0.02,5,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.87,0,"No - still considering it",NA,8,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.4,10,"Yes - signed up or just finishing up paperwork",75,0,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,1,0,"No - would like to sign up but unavailable in my area",75,0,FALSE,"I've registered an account but never posted","No"
2013,0.35,20,"No - still considering it",25,10,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.75,0,"No - would like to sign up but unavailable in my area",50,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.2,0,"Never thought about it / don't understand",25,30,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,1e-04,37,"No - still considering it",25,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.001,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","No"
2013,0.05,0,"No - still considering it",50,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,NA,0,"No - and do not want to sign up for cryonics",75,15,FALSE,"I lurk but never registered an account",NA
2013,0.15,48,"No - would like to sign up but haven't gotten around to it",50,3,FALSE,"I've posted a comment but never a top-level post",NA
2013,0,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","No"
2013,0.69,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.1,0,"Yes - signed up or just finishing up paperwork",25,3,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.25,0,"No - still considering it",NA,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,NA,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.07,1855,"Yes - signed up or just finishing up paperwork",25,10,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.1,0,"No - would like to sign up but haven't gotten around to it",25,10,FALSE,"I lurk but never registered an account",NA
2013,NA,0,"No - and do not want to sign up for cryonics",NA,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.25,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.7,30,"No - and do not want to sign up for cryonics",NA,0,TRUE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0,NA,NA,NA,NA,FALSE,"I lurk but never registered an account",NA
2013,0.05,0,"No - still considering it",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.5,0,"No - still considering it",25,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,1e-06,30,"No - and do not want to sign up for cryonics",25,15,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.009,0,"No - still considering it",50,NA,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.9,0,"No - still considering it",75,0,FALSE,"I lurk but never registered an account","No"
2013,0.5,0,"No - would like to sign up but haven't gotten around to it",50,5,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.2,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","No"
2013,NA,0,NA,50,20,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.01,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account",NA
2013,0.1,0,"No - still considering it",50,30,TRUE,"I lurk but never registered an account","Yes, all of it"
2013,0.1,20,"No - still considering it",NA,30,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,NA,NA,NA,NA,NA,FALSE,NA,"Started it but haven't finished"
2013,0.009,NA,"No - would like to sign up but haven't gotten around to it",75,3,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.8,4,"No - would like to sign up but haven't gotten around to it",25,7,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,NA,NA,NA,NA,NA,FALSE,NA,"Yes, all of it"
2013,0.5,0,"No - would like to sign up but unavailable in my area",NA,20,FALSE,"I lurk but never registered an account",NA
2013,0.2,9,"No - still considering it",75,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.1,0,"No - still considering it",50,5,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.1,600,"No - would like to sign up but haven't gotten around to it",NA,30,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.9,14,"No - would like to sign up but unavailable in my area",NA,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.05,0,"No - still considering it",25,60,FALSE,"I've registered an account but never posted",NA
2013,0,0,"No - still considering it",75,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.55,0,"No - still considering it",NA,5,FALSE,"I've registered an account but never posted",NA
2013,0.02,1000,"No - still considering it",NA,10,FALSE,"I've posted in Main","Yes, all of it"
2013,0.5,NA,"No - still considering it",NA,0,FALSE,"I lurk but never registered an account","No"
2013,0.01,0,"No - still considering it",75,10,TRUE,"I lurk but never registered an account",NA
2013,0.5,0,"No - still considering it",50,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.6,0,"No - would like to sign up but haven't gotten around to it",25,5,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.12,NA,"No - still considering it",NA,5,FALSE,"I lurk but never registered an account",NA
2013,0.2,10,"No - still considering it",50,10,TRUE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.1,0,"No - still considering it",50,10,FALSE,"I lurk but never registered an account",NA
2013,0.7,NA,"Never thought about it / don't understand",NA,NA,FALSE,"I lurk but never registered an account","No"
2013,0.4,0,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.1,0,"No - would like to sign up but unavailable in my area",75,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.25,420,"No - still considering it",NA,5,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.05,790,"No - would like to sign up but haven't gotten around to it",NA,20,TRUE,"I've posted in Discussion but not Main",NA
2013,0.05,8000,"No - and do not want to sign up for cryonics",NA,10,TRUE,"I've posted in Main","Yes, all of it"
2013,NA,20,NA,75,20,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.25,NA,"No - would like to sign up but haven't gotten around to it",75,NA,FALSE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0.25,0,"No - would like to sign up but haven't gotten around to it",25,NA,FALSE,"I lurk but never registered an account",NA
2013,0.04,7,"No - would like to sign up but haven't gotten around to it",25,3,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.4,50,"No - would like to sign up but haven't gotten around to it",NA,5,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.08,14,"Yes - signed up or just finishing up paperwork",NA,10,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.05,39,"No - and do not want to sign up for cryonics",75,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.05,NA,"Never thought about it / don't understand",25,0,FALSE,"I lurk but never registered an account",NA
2013,1e-06,NA,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account",NA
2013,0.1,0,"No - and do not want to sign up for cryonics",50,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.2,15,"No - still considering it",75,3,FALSE,"I've posted a comment but never a top-level post",NA
2013,NA,NA,NA,25,1,TRUE,"I've registered an account but never posted","Yes, all of it"
2013,NA,NA,NA,NA,NA,FALSE,NA,"Started it but haven't finished"
2013,0.03,NA,"No - still considering it",25,10,TRUE,"I've registered an account but never posted",NA
2013,0.7,532,"Yes - signed up or just finishing up paperwork",25,2,FALSE,"I've posted in Main","Yes, all of it"
2013,0,0,"No - and do not want to sign up for cryonics",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.35,0,"No - still considering it",NA,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.5,21,"No - still considering it",50,10,TRUE,"I've posted in Discussion but not Main",NA
2013,0.3,0,"No - still considering it",25,10,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,NA,NA,NA,NA,NA,FALSE,NA,"Yes, all of it"
2013,NA,NA,NA,75,17,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.2,7000,"No - still considering it",NA,30,TRUE,"I've posted in Main","Started it but haven't finished"
2013,NA,NA,NA,NA,NA,FALSE,NA,"No"
2013,0.4,0,NA,25,NA,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.35,40,"No - still considering it",25,0,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.1,0,"No - still considering it",25,1,FALSE,"I lurk but never registered an account",NA
2013,0.1,0,"No - would like to sign up but haven't gotten around to it",25,2,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.3,0,"No - would like to sign up but haven't gotten around to it",50,20,TRUE,"I've posted in Main",NA
2013,0.75,17,"No - would like to sign up but haven't gotten around to it",50,40,FALSE,"I've posted in Discussion but not Main","No"
2013,0.3,18,"No - still considering it",NA,0,FALSE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,5e-06,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account",NA
2013,0.15,7900,"No - and do not want to sign up for cryonics",75,60,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.15,7900,"No - and do not want to sign up for cryonics",75,60,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.1,0,"No - still considering it",25,20,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.3,3,"No - still considering it",NA,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.7,5,"No - still considering it",50,45,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.05,9000,"No - still considering it",NA,75,TRUE,"I've posted in Main","Yes, all of it"
2013,0.01,40,"No - still considering it",75,10,TRUE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.01,7500,"No - still considering it",NA,0,FALSE,"I've posted in Main",NA
2013,0.2,0,"No - would like to sign up but haven't gotten around to it",NA,5,FALSE,"I've registered an account but never posted","Started it but haven't finished"
2013,0.2,2375,"No - still considering it",75,10,FALSE,"I've posted in Discussion but not Main",NA
2013,0.1,700,"No - would like to sign up but haven't gotten around to it",NA,20,FALSE,"I've posted in Main",NA
2013,0.05,NA,"No - would like to sign up but haven't gotten around to it",NA,20,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.25,0,"No - still considering it",25,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.1,275,"No - still considering it",50,20,FALSE,"I've posted in Discussion but not Main",NA
2013,0.2,0,"No - still considering it",NA,15,TRUE,"I've registered an account but never posted","Yes, all of it"
2013,0.01,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.02,178,"No - and do not want to sign up for cryonics",NA,15,FALSE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.01,10,"No - and do not want to sign up for cryonics",NA,10,TRUE,"I've posted in Discussion but not Main",NA
2013,NA,0,NA,25,4,TRUE,"I lurk but never registered an account","Yes, all of it"
2013,0.3,NA,"No - still considering it",75,15,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.05,0,"No - still considering it",NA,10,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.09,0,"No - still considering it",25,15,FALSE,"I've registered an account but never posted","No"
2013,0.8,45,"No - still considering it",25,20,FALSE,"I've posted a comment but never a top-level post","No"
2013,0,0,"No - still considering it",50,3,FALSE,"I've registered an account but never posted",NA
2013,0.01,17,"No - still considering it",25,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.67,69,"No - would like to sign up but haven't gotten around to it",75,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.5,112,"No - still considering it",NA,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0,0,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.05,9,"No - still considering it",25,10,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.6,0,"No - still considering it",25,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.01,0,"No - still considering it",25,10,FALSE,"I lurk but never registered an account","No"
2013,0.2,40,"No - would like to sign up but haven't gotten around to it",NA,10,TRUE,"I've posted a comment but never a top-level post",NA
2013,0.05,80,"No - and do not want to sign up for cryonics",25,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.02,0,"No - still considering it",75,4,TRUE,"I lurk but never registered an account","Yes, all of it"
2013,NA,50,"No - would like to sign up but unavailable in my area",25,NA,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.8,152,"No - would like to sign up but haven't gotten around to it",50,0,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.9,0,"No - still considering it",25,20,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.5,0,"No - and do not want to sign up for cryonics",NA,0,FALSE,"I lurk but never registered an account","No"
2013,0.1,0,"No - and do not want to sign up for cryonics",25,5,FALSE,"I lurk but never registered an account","No"
2013,0.1,10,"No - still considering it",50,15,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.99,6,"No - would like to sign up but haven't gotten around to it",25,0,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.05,326,"No - still considering it",75,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.1,0,"No - still considering it",75,10,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.55,300,"No - would like to sign up but haven't gotten around to it",50,3,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.69,2,"No - and do not want to sign up for cryonics",25,0,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.95,0,"No - would like to sign up but haven't gotten around to it",NA,0,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,NA,7500,"No - would like to sign up but haven't gotten around to it",50,5,TRUE,"I've posted in Main","No"
2013,0.5,0,"No - would like to sign up but haven't gotten around to it",NA,0,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,1e-06,NA,"No - still considering it",50,NA,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,NA,200,"No - and do not want to sign up for cryonics",NA,15,TRUE,"I've posted a comment but never a top-level post",NA
2013,0.2,NA,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0,0,"No - and do not want to sign up for cryonics",25,NA,FALSE,"I lurk but never registered an account",NA
2013,0.05,60,"No - still considering it",NA,15,FALSE,"I've posted in Main","Yes, all of it"
2013,0.01,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,NA,10,NA,25,10,FALSE,"I've posted in Discussion but not Main","No"
2013,0.02,0,"No - and do not want to sign up for cryonics",50,0,FALSE,"I lurk but never registered an account",NA
2013,0.15,30,"No - still considering it",25,2,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.11,0,"No - still considering it",25,30,TRUE,"I've registered an account but never posted",NA
2013,0,50,"No - and do not want to sign up for cryonics",75,5,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.01,0,"No - and do not want to sign up for cryonics",NA,3,FALSE,"I lurk but never registered an account","No"
2013,0.01,405,"No - still considering it",25,30,TRUE,"I've posted a comment but never a top-level post","No"
2013,0.05,0,"No - and do not want to sign up for cryonics",25,10,TRUE,"I've registered an account but never posted","Yes, all of it"
2013,0.01,400,"No - and do not want to sign up for cryonics",25,15,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.9,2,"No - would like to sign up but haven't gotten around to it",50,5,TRUE,"I've registered an account but never posted","Yes, all of it"
2013,0.05,0,"No - and do not want to sign up for cryonics",25,1,TRUE,"I've registered an account but never posted","No"
2013,1e-10,348,"No - still considering it",NA,2,TRUE,"I've posted a comment but never a top-level post",NA
2013,0.15,NA,"No - still considering it",50,2,FALSE,"I've posted in Main","Yes, all of it"
2013,NA,182,NA,50,10,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.7,1928,"Yes - signed up or just finishing up paperwork",NA,20,TRUE,"I've posted in Main","No"
2013,0.05,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","No"
2013,0.55,NA,"No - would like to sign up but haven't gotten around to it",75,5,TRUE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.8,0,"No - would like to sign up but haven't gotten around to it",50,10,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.01,NA,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account","Started it but haven't finished"
2013,0.6,0,"No - still considering it",50,250,FALSE,"I lurk but never registered an account","No"
2013,0.2,50,"No - still considering it",NA,5,TRUE,"I've posted a comment but never a top-level post",NA
2013,0.15,0,"Never thought about it / don't understand",25,20,FALSE,"I've registered an account but never posted",NA
2013,0.01,78,"No - would like to sign up but haven't gotten around to it",NA,5,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.2,0,"No - and do not want to sign up for cryonics",75,15,FALSE,"I've registered an account but never posted",NA
2013,0.09,0,"No - still considering it",50,10,FALSE,"I've registered an account but never posted","No"
2013,0.05,95,"No - still considering it",25,40,FALSE,"I've posted a comment but never a top-level post",NA
2013,0.02,NA,"No - and do not want to sign up for cryonics",50,5,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,1,13,"No - still considering it",75,2,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.9,60,"No - would like to sign up but haven't gotten around to it",50,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.08,0,"No - would like to sign up but unavailable in my area",75,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,NA,281,"No - still considering it",25,15,TRUE,"I've posted in Discussion but not Main",NA
2013,0.3,16,"No - still considering it",50,1,FALSE,"I've posted a comment but never a top-level post","No"
2013,0.15,0,"No - still considering it",50,3,TRUE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.01,NA,"No - and do not want to sign up for cryonics",NA,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.05,3707,"No - still considering it",NA,5,TRUE,"I've posted in Discussion but not Main",NA
2013,1e-04,0,"No - and do not want to sign up for cryonics",25,10,FALSE,"I lurk but never registered an account",NA
2013,1e-06,0,"No - and do not want to sign up for cryonics",50,NA,FALSE,"I've registered an account but never posted","No"
2013,0.05,3707,"No - still considering it",NA,5,TRUE,"I've posted in Discussion but not Main","No"
2013,0.2,0,"No - and do not want to sign up for cryonics",25,10,TRUE,"I lurk but never registered an account","Yes, all of it"
2013,0.2,327,"No - and do not want to sign up for cryonics",75,5,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0,1100,"No - and do not want to sign up for cryonics",75,20,TRUE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0.001,4,"No - still considering it",25,5,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,4e-07,75,"No - and do not want to sign up for cryonics",25,20,TRUE,"I've posted in Discussion but not Main","Started it but haven't finished"
2013,0,0,"No - and do not want to sign up for cryonics",50,0,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.04,0,"No - still considering it",NA,15,TRUE,"I've registered an account but never posted","No"
2013,0.15,11,"No - and do not want to sign up for cryonics",50,30,FALSE,"I've posted in Discussion but not Main","No"
2013,0.65,48,"No - would like to sign up but unavailable in my area",NA,0,TRUE,"I've posted a comment but never a top-level post","No"
2013,0.7,80,"No - would like to sign up but haven't gotten around to it",NA,0.5,TRUE,"I've posted in Discussion but not Main","Yes, all of it"
2013,0.2,70,"No - would like to sign up but unavailable in my area",50,20,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,0.6,58,"No - would like to sign up but haven't gotten around to it",NA,30,FALSE,"I've posted a comment but never a top-level post","Yes, all of it"
2013,NA,0,"No - would like to sign up but haven't gotten around to it",25,45,FALSE,"I've registered an account but never posted","No"
2013,0.03,NA,"No - still considering it",50,NA,FALSE,"I've posted a comment but never a top-level post",NA
2013,0,0,"No - and do not want to sign up for cryonics",NA,1,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.8,6,"Never thought about it / don't understand",25,20,FALSE,"I've posted a comment but never a top-level post","Started it but haven't finished"
2013,0.05,0,"No - still considering it",NA,30,FALSE,"I lurk but never registered an account","No"
2013,0.001,0,"No - and do not want to sign up for cryonics",50,1,FALSE,"I've registered an account but never posted","Yes, all of it"
2013,0.02,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","No"
2013,0.8,0,"No - still considering it",25,15,FALSE,"I lurk but never registered an account",NA
2013,0.005,0,"No - still considering it",25,20,FALSE,"I've registered an account but never posted","No"
2013,0.2,0,"No - still considering it",25,5,FALSE,"I lurk but never registered an account","Yes, all of it"
2013,0.5,0,"No - would like to sign up but unavailable in my area",50,0,FALSE,"I lurk but never registered an account","Yes, all of it"
